	msp_0019	msp_0023	msp_0041	msp_0128	msp_0141	msp_0293	msp_0351	msp_0377	msp_0436	msp_1126
T2D-45A_GL0098073	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0046808	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0051673	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0102460	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0130650	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0008254	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0094946	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0013898	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0062573	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0138851	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0023087	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0040626	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0144771	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0007726	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0097091	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0036792	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0081968	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0113514	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0124852	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0024862	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0031478	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0106803	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0122121	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0074841	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0138841	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0069304	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0109533	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0013919	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0038213	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0079575	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0084339	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0075636	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0128941	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0007074	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0121739	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0039674	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0038434	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0091333	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0092588	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0105542	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0078884	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0092090	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0039673	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0038005	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0053097	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0039573	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0138159	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0029888	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0117031	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0144504	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0019858	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0121328	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0022173	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0062615	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0143382	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0138304	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0081668	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0132191	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0138136	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0036481	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0002249	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0098834	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0097842	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0073703	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0053098	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0056069	0	0	0	0	0	0	0	0	0	1
V1.UC64-0_GL0148451	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0044477	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0113006	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0004456	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0079004	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0056407	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0081413	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0062013	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0114867	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0010267	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0041120	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0106612	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0032705	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0102210	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0133996	0	0	0	0	0	0	0	0	0	1
MH0252_GL0058023	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0008762	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0093603	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0096132	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0071184	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0085632	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0048491	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0130651	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0141790	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0100113	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0007184	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0023299	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0138252	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0128808	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0089342	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0044750	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0098135	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0031426	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0094026	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0052341	0	0	0	0	0	0	0	0	0	1
V1.UC64-0_GL0079656	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0043908	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0088484	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0006925	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0138131	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0074971	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0129184	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0027951	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0045872	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0011705	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0091854	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0054657	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0104620	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0141425	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0142934	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0088190	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0023298	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0136191	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0069715	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0097043	0	0	0	0	0	0	0	0	0	1
V1.UC64-0_GL0075841	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0040615	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0142664	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0003753	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0074952	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0007443	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0131027	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0006735	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0089345	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0069251	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0084359	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0011854	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0093632	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0062025	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0106858	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0030288	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0047865	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0061134	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0095176	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0060058	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0096447	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0105784	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0033615	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0096259	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0053676	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0115043	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0079605	0	0	0	0	0	0	0	0	0	1
MH0252_GL0109707	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0072019	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0062529	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0033614	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0034782	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0038429	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0049233	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0000792	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0056079	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0014000	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0071597	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0041993	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0107708	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0113026	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0056121	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0091439	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0131768	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0122517	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0062331	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0009198	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0045363	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0108188	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0111037	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0115933	0	0	0	0	0	0	0	0	0	1
MH0252_GL0099893	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0096890	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0085318	0	0	0	0	0	0	0	0	0	1
V1.UC64-0_GL0077787	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0134756	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0008158	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0131331	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0009321	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0073528	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0110313	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0089341	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0145386	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0043634	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0128720	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0107646	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0144033	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0065723	0	0	0	0	0	0	0	0	0	1
V1.UC64-0_GL0134803	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0136190	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0025951	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0109971	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0060655	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0041826	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0047300	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0073155	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0136958	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0031910	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0063133	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0114766	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0043673	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0073702	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0000066	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0107715	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0145259	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0138795	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0039055	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0040632	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0128663	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0070657	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0144568	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0096258	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0130369	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0109035	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0082210	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0120374	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0117613	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0087139	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0034816	0	0	0	0	0	0	0	0	0	1
V1.UC64-0_GL0042131	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0091875	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0081978	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0033830	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0139387	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0077186	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0108916	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0138598	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0124074	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0137280	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0062760	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0019923	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0105782	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0071085	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0070177	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0080580	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0081975	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0111442	0	0	0	0	0	0	0	0	0	1
V1.UC64-0_GL0056000	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0069252	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0006927	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0021853	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0053674	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0122935	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0051624	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0035855	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0143523	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0112089	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0124575	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0145387	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0011884	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0039283	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0134219	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0107915	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0062105	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0097686	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0029349	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0064937	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0043142	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0082731	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0137334	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0005594	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0005069	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0002849	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0103415	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0089481	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0025894	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0062804	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0000696	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0126911	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0137791	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0068879	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0109046	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0089371	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0079008	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0084215	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0136961	0	0	0	0	0	0	0	0	0	1
MH0252_GL0177750	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0133572	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0091852	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0012168	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0002177	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0138251	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0073092	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0133203	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0014866	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0145709	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0083167	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0073124	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0136450	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0033933	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0046444	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0049256	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0009728	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0107358	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0008211	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0140314	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0143366	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0134914	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0038430	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0038172	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0140381	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0109972	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0131652	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0017504	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0073541	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0138778	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0126523	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0120698	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0027778	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0019444	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0006599	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0075425	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0091767	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0117588	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0102016	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0081489	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0089188	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0033377	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0145708	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0048282	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0037572	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0108187	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0005009	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0119557	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0056585	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0133390	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0094945	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0006175	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0102908	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0062026	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0068652	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0072320	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0019394	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0091561	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0089167	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0115569	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0037184	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0138182	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0025007	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0137335	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0094947	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0087657	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0125402	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0125036	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0033310	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0028265	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0060355	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0063026	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0055281	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0141943	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0121769	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0110836	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0062330	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0008157	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0095145	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0085317	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0047855	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0104109	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0005690	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0003001	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0084747	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0096415	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0108260	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0067077	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0069526	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0052492	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0109451	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0062189	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0101679	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0111319	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0072268	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0065722	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0043398	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0119922	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0093451	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0100549	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0087998	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0100722	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0024137	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0015298	0	0	0	0	0	0	0	0	0	1
MH0252_GL0009761	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0013539	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0110500	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0043831	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0134668	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0141028	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0126893	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0000695	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0022172	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0116506	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0064860	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0046807	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0023239	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0094714	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0099711	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0073630	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0007065	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0076546	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0013132	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0080954	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0069162	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0003090	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0131824	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0112750	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0036745	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0110319	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0146118	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0100723	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0060467	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0090698	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0106482	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0061644	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0131562	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0102474	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0106138	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0052902	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0044767	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0137464	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0120377	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0073628	0	0	0	0	0	0	0	0	0	1
T2D-45A_GL0092972	0	0	0	0	0	0	0	0	0	1
